row_id,column,clean_value,final_value,error_type
47315,hours-per-week,60,63,unintentional
47361,hours-per-week,40,39,unintentional
47546,hours-per-week,40,38,unintentional
47707,hours-per-week,60,63,unintentional
47710,hours-per-week,37,37,unintentional
47936,hours-per-week,70,73,unintentional
48053,hours-per-week,15,14,unintentional
48183,hours-per-week,40,39,unintentional
48187,hours-per-week,30,29,unintentional
48205,hours-per-week,40,39,unintentional
48218,hours-per-week,40,38,unintentional
48266,hours-per-week,30,29,unintentional
48268,hours-per-week,35,34,unintentional
48329,hours-per-week,40,38,unintentional
48464,hours-per-week,50,53,unintentional
48470,hours-per-week,36,35,unintentional
48581,hours-per-week,50,53,unintentional
48615,hours-per-week,40,39,unintentional
48651,hours-per-week,40,39,unintentional
48802,hours-per-week,40,39,unintentional
104,marital-status,Widowed,?,unintentional
181,marital-status,Married-civ-spouse,?,unintentional
240,marital-status,Never-married,?,unintentional
324,marital-status,Separated,?,unintentional
494,marital-status,Married-civ-spouse,?,unintentional
577,marital-status,Married-civ-spouse,?,unintentional
747,marital-status,Widowed,?,unintentional
907,marital-status,Married-civ-spouse,?,unintentional
941,marital-status,Married-civ-spouse,?,unintentional
1302,marital-status,Never-married,?,unintentional
1330,marital-status,Married-civ-spouse,?,unintentional
1393,marital-status,Never-married,?,unintentional
1434,marital-status,Divorced,?,unintentional
1498,marital-status,Married-civ-spouse,?,unintentional
1674,marital-status,Never-married,?,unintentional
1726,marital-status,Married-civ-spouse,?,unintentional
1883,marital-status,Divorced,?,unintentional
1929,marital-status,Married-civ-spouse,?,unintentional
1940,marital-status,Married-civ-spouse,?,unintentional
1965,marital-status,Never-married,?,unintentional
1989,marital-status,Divorced,?,unintentional
2076,marital-status,Married-civ-spouse,?,unintentional
2077,marital-status,Married-civ-spouse,?,unintentional
2103,marital-status,Married-civ-spouse,?,unintentional
2113,marital-status,Never-married,?,unintentional
2243,marital-status,Married-civ-spouse,?,unintentional
2287,marital-status,Never-married,?,unintentional
2354,marital-status,Never-married,?,unintentional
2407,marital-status,Married-civ-spouse,?,unintentional
2415,marital-status,Married-civ-spouse,?,unintentional
2544,marital-status,Divorced,?,unintentional
2561,marital-status,Never-married,?,unintentional
2582,marital-status,Never-married,?,unintentional
2600,marital-status,Never-married,?,unintentional
2619,marital-status,Divorced,?,unintentional
2742,marital-status,Divorced,?,unintentional
2748,marital-status,Never-married,?,unintentional
2798,marital-status,Married-civ-spouse,?,unintentional
2936,marital-status,Never-married,?,unintentional
2974,marital-status,Married-civ-spouse,?,unintentional
3022,marital-status,Widowed,?,unintentional
3099,marital-status,Married-civ-spouse,?,unintentional
3121,marital-status,Married-civ-spouse,?,unintentional
3207,marital-status,Never-married,?,unintentional
3933,marital-status,Married-civ-spouse,?,unintentional
3959,marital-status,Married-civ-spouse,?,unintentional
3967,marital-status,Never-married,?,unintentional
4075,marital-status,Divorced,?,unintentional
4108,marital-status,Never-married,?,unintentional
4109,marital-status,Never-married,?,unintentional
4128,marital-status,Married-civ-spouse,?,unintentional
4256,marital-status,Married-civ-spouse,?,unintentional
4276,marital-status,Never-married,?,unintentional
4550,marital-status,Never-married,?,unintentional
4565,marital-status,Married-civ-spouse,?,unintentional
4606,marital-status,Widowed,?,unintentional
4626,marital-status,Married-civ-spouse,?,unintentional
4739,marital-status,Never-married,?,unintentional
4804,marital-status,Married-civ-spouse,?,unintentional
4829,marital-status,Married-civ-spouse,?,unintentional
5376,marital-status,Never-married,?,unintentional
5507,marital-status,Divorced,?,unintentional
5576,marital-status,Never-married,?,unintentional
5585,marital-status,Married-civ-spouse,?,unintentional
5653,marital-status,Divorced,?,unintentional
5669,marital-status,Married-civ-spouse,?,unintentional
5741,marital-status,Never-married,?,unintentional
5830,marital-status,Married-civ-spouse,?,unintentional
5854,marital-status,Married-civ-spouse,?,unintentional
5900,marital-status,Never-married,?,unintentional
5978,marital-status,Married-civ-spouse,?,unintentional
6260,marital-status,Married-spouse-absent,?,unintentional
6352,marital-status,Married-civ-spouse,?,unintentional
6428,marital-status,Widowed,?,unintentional
6554,marital-status,Married-civ-spouse,?,unintentional
6776,marital-status,Married-civ-spouse,?,unintentional
6859,marital-status,Never-married,?,unintentional
6878,marital-status,Never-married,?,unintentional
6879,marital-status,Widowed,?,unintentional
6919,marital-status,Never-married,?,unintentional
7035,marital-status,Married-civ-spouse,?,unintentional
7225,marital-status,Married-civ-spouse,?,unintentional
7396,marital-status,Married-civ-spouse,?,unintentional
7449,marital-status,Separated,?,unintentional
7488,marital-status,Separated,?,unintentional
7583,marital-status,Never-married,?,unintentional
7636,marital-status,Married-civ-spouse,?,unintentional
7684,marital-status,Divorced,?,unintentional
7719,marital-status,Married-civ-spouse,?,unintentional
7735,marital-status,Never-married,?,unintentional
7895,marital-status,Widowed,?,unintentional
7956,marital-status,Married-civ-spouse,?,unintentional
7996,marital-status,Married-civ-spouse,?,unintentional
8053,marital-status,Never-married,?,unintentional
8099,marital-status,Married-civ-spouse,?,unintentional
8112,marital-status,Divorced,?,unintentional
8147,marital-status,Married-civ-spouse,?,unintentional
8324,marital-status,Married-civ-spouse,?,unintentional
8373,marital-status,Married-civ-spouse,?,unintentional
8436,marital-status,Married-civ-spouse,?,unintentional
8507,marital-status,Married-civ-spouse,?,unintentional
8517,marital-status,Never-married,?,unintentional
8569,marital-status,Divorced,?,unintentional
8586,marital-status,Never-married,?,unintentional
8672,marital-status,Widowed,?,unintentional
8746,marital-status,Married-civ-spouse,?,unintentional
9038,marital-status,Married-civ-spouse,?,unintentional
9096,marital-status,Never-married,?,unintentional
9136,marital-status,Divorced,?,unintentional
9141,marital-status,Never-married,?,unintentional
9300,marital-status,Married-civ-spouse,?,unintentional
9305,marital-status,Married-civ-spouse,?,unintentional
9315,marital-status,Married-spouse-absent,?,unintentional
9347,marital-status,Married-civ-spouse,?,unintentional
9377,marital-status,Married-civ-spouse,?,unintentional
9404,marital-status,Married-civ-spouse,?,unintentional
9553,marital-status,Never-married,?,unintentional
10140,marital-status,Never-married,?,unintentional
10247,marital-status,Never-married,?,unintentional
10263,marital-status,Married-civ-spouse,?,unintentional
10293,marital-status,Married-civ-spouse,?,unintentional
10531,marital-status,Never-married,?,unintentional
10537,marital-status,Married-civ-spouse,?,unintentional
10643,marital-status,Widowed,?,unintentional
10671,marital-status,Never-married,?,unintentional
10688,marital-status,Married-civ-spouse,?,unintentional
10878,marital-status,Married-civ-spouse,?,unintentional
11090,marital-status,Widowed,?,unintentional
11367,marital-status,Married-civ-spouse,?,unintentional
11384,marital-status,Married-civ-spouse,?,unintentional
11528,marital-status,Never-married,?,unintentional
11586,marital-status,Married-civ-spouse,?,unintentional
11628,marital-status,Never-married,?,unintentional
11654,marital-status,Separated,?,unintentional
11676,marital-status,Never-married,?,unintentional
11806,marital-status,Married-civ-spouse,?,unintentional
11816,marital-status,Married-civ-spouse,?,unintentional
12059,marital-status,Never-married,?,unintentional
12132,marital-status,Separated,?,unintentional
12153,marital-status,Never-married,?,unintentional
12172,marital-status,Married-civ-spouse,?,unintentional
12258,marital-status,Married-civ-spouse,?,unintentional
12287,marital-status,Married-civ-spouse,?,unintentional
12380,marital-status,Divorced,?,unintentional
12511,marital-status,Divorced,?,unintentional
12599,marital-status,Widowed,?,unintentional
12900,marital-status,Married-civ-spouse,?,unintentional
12995,marital-status,Married-civ-spouse,?,unintentional
13143,marital-status,Never-married,?,unintentional
13156,marital-status,Never-married,?,unintentional
13228,marital-status,Separated,?,unintentional
13282,marital-status,Never-married,?,unintentional
13314,marital-status,Widowed,?,unintentional
13411,marital-status,Married-civ-spouse,?,unintentional
13428,marital-status,Married-civ-spouse,?,unintentional
13480,marital-status,Married-civ-spouse,?,unintentional
13481,marital-status,Married-civ-spouse,?,unintentional
13517,marital-status,Married-civ-spouse,?,unintentional
13533,marital-status,Married-civ-spouse,?,unintentional
13576,marital-status,Married-civ-spouse,?,unintentional
13654,marital-status,Never-married,?,unintentional
13666,marital-status,Never-married,?,unintentional
13912,marital-status,Never-married,?,unintentional
13988,marital-status,Married-civ-spouse,?,unintentional
14044,marital-status,Married-civ-spouse,?,unintentional
14184,marital-status,Married-civ-spouse,?,unintentional
14359,marital-status,Never-married,?,unintentional
14447,marital-status,Married-civ-spouse,?,unintentional
14522,marital-status,Never-married,?,unintentional
14537,marital-status,Never-married,?,unintentional
14589,marital-status,Married-civ-spouse,?,unintentional
14685,marital-status,Married-civ-spouse,?,unintentional
14783,marital-status,Married-civ-spouse,?,unintentional
14790,marital-status,Married-civ-spouse,?,unintentional
14836,marital-status,Never-married,?,unintentional
14867,marital-status,Never-married,?,unintentional
14910,marital-status,Divorced,?,unintentional
14939,marital-status,Married-civ-spouse,?,unintentional
15423,marital-status,Married-civ-spouse,?,unintentional
15490,marital-status,Separated,?,unintentional
15493,marital-status,Married-civ-spouse,?,unintentional
15496,marital-status,Divorced,?,unintentional
15553,marital-status,Never-married,?,unintentional
15596,marital-status,Widowed,?,unintentional
16035,marital-status,Never-married,?,unintentional
16088,marital-status,Married-civ-spouse,?,unintentional
16117,marital-status,Never-married,?,unintentional
16158,marital-status,Married-civ-spouse,?,unintentional
16466,marital-status,Married-civ-spouse,?,unintentional
16479,marital-status,Married-civ-spouse,?,unintentional
16564,marital-status,Divorced,?,unintentional
16641,marital-status,Married-civ-spouse,?,unintentional
16684,marital-status,Divorced,?,unintentional
16714,marital-status,Married-civ-spouse,?,unintentional
16727,marital-status,Widowed,?,unintentional
16955,marital-status,Married-civ-spouse,?,unintentional
17157,marital-status,Never-married,?,unintentional
17312,marital-status,Never-married,?,unintentional
17842,marital-status,Married-civ-spouse,?,unintentional
17876,marital-status,Never-married,?,unintentional
17918,marital-status,Never-married,?,unintentional
18002,marital-status,Married-civ-spouse,?,unintentional
18031,marital-status,Never-married,?,unintentional
18050,marital-status,Married-civ-spouse,?,unintentional
18082,marital-status,Widowed,?,unintentional
18248,marital-status,Never-married,?,unintentional
18385,marital-status,Married-civ-spouse,?,unintentional
18414,marital-status,Never-married,?,unintentional
18450,marital-status,Separated,?,unintentional
18517,marital-status,Married-civ-spouse,?,unintentional
18540,marital-status,Never-married,?,unintentional
18547,marital-status,Never-married,?,unintentional
18602,marital-status,Married-civ-spouse,?,unintentional
18626,marital-status,Married-civ-spouse,?,unintentional
18642,marital-status,Married-civ-spouse,?,unintentional
18740,marital-status,Divorced,?,unintentional
18810,marital-status,Never-married,?,unintentional
18873,marital-status,Never-married,?,unintentional
19015,marital-status,Married-civ-spouse,?,unintentional
19113,marital-status,Married-civ-spouse,?,unintentional
19141,marital-status,Married-civ-spouse,?,unintentional
19265,marital-status,Divorced,?,unintentional
19474,marital-status,Divorced,?,unintentional
19526,marital-status,Married-civ-spouse,?,unintentional
19632,marital-status,Never-married,?,unintentional
19746,marital-status,Never-married,?,unintentional
19825,marital-status,Divorced,?,unintentional
19882,marital-status,Never-married,?,unintentional
19892,marital-status,Married-civ-spouse,?,unintentional
20073,marital-status,Married-civ-spouse,?,unintentional
20097,marital-status,Married-civ-spouse,?,unintentional
20216,marital-status,Never-married,?,unintentional
20291,marital-status,Never-married,?,unintentional
20351,marital-status,Never-married,?,unintentional
20544,marital-status,Married-civ-spouse,?,unintentional
20756,marital-status,Married-civ-spouse,?,unintentional
21038,marital-status,Married-civ-spouse,?,unintentional
21102,marital-status,Divorced,?,unintentional
21347,marital-status,Married-civ-spouse,?,unintentional
21414,marital-status,Widowed,?,unintentional
21463,marital-status,Married-civ-spouse,?,unintentional
21548,marital-status,Married-civ-spouse,?,unintentional
21705,marital-status,Never-married,?,unintentional
21709,marital-status,Married-civ-spouse,?,unintentional
21778,marital-status,Married-civ-spouse,?,unintentional
21874,marital-status,Married-civ-spouse,?,unintentional
21912,marital-status,Married-civ-spouse,?,unintentional
22059,marital-status,Never-married,?,unintentional
22107,marital-status,Never-married,?,unintentional
22146,marital-status,Never-married,?,unintentional
22239,marital-status,Married-civ-spouse,?,unintentional
22242,marital-status,Married-civ-spouse,?,unintentional
22357,marital-status,Never-married,?,unintentional
22504,marital-status,Never-married,?,unintentional
22646,marital-status,Married-civ-spouse,?,unintentional
22713,marital-status,Married-civ-spouse,?,unintentional
22860,marital-status,Divorced,?,unintentional
22906,marital-status,Married-civ-spouse,?,unintentional
22998,marital-status,Married-spouse-absent,?,unintentional
23149,marital-status,Married-spouse-absent,?,unintentional
23405,marital-status,Married-civ-spouse,?,unintentional
23433,marital-status,Never-married,?,unintentional
23451,marital-status,Never-married,?,unintentional
23499,marital-status,Married-civ-spouse,?,unintentional
23665,marital-status,Never-married,?,unintentional
23714,marital-status,Married-spouse-absent,?,unintentional
23723,marital-status,Never-married,?,unintentional
23788,marital-status,Married-civ-spouse,?,unintentional
24113,marital-status,Married-civ-spouse,?,unintentional
24197,marital-status,Never-married,?,unintentional
24222,marital-status,Divorced,?,unintentional
24286,marital-status,Married-civ-spouse,?,unintentional
24370,marital-status,Never-married,?,unintentional
24407,marital-status,Never-married,?,unintentional
24574,marital-status,Widowed,?,unintentional
24653,marital-status,Never-married,?,unintentional
25054,marital-status,Married-civ-spouse,?,unintentional
25064,marital-status,Married-civ-spouse,?,unintentional
25073,marital-status,Married-civ-spouse,?,unintentional
25101,marital-status,Never-married,?,unintentional
25105,marital-status,Divorced,?,unintentional
25140,marital-status,Married-civ-spouse,?,unintentional
25242,marital-status,Married-civ-spouse,?,unintentional
25372,marital-status,Married-civ-spouse,?,unintentional
25819,marital-status,Married-civ-spouse,?,unintentional
25925,marital-status,Never-married,?,unintentional
25949,marital-status,Married-civ-spouse,?,unintentional
25956,marital-status,Never-married,?,unintentional
26061,marital-status,Married-civ-spouse,?,unintentional
26165,marital-status,Divorced,?,unintentional
26236,marital-status,Divorced,?,unintentional
