row_idx,column_name,signal_C1,signal_C2,signal_C3,signal_C4,signal_C5,signal_C6,signal_C7,signal_C8,signal_C9,n_applicable,cell_signal_sum,cell_signal_ratio,row_signal_sum,intent_label,predicted_intent
381,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
381,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
381,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
382,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
382,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
382,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
382,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,
382,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
383,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
383,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
383,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
383,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
383,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
384,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
384,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
384,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
384,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
384,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
385,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
385,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
385,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
385,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
385,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
386,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
386,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
386,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
386,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
386,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
387,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
387,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
387,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
387,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
387,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
388,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
388,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
388,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
388,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
388,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
389,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
389,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
389,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
389,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
389,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
390,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
390,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
390,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
390,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
390,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
391,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
391,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
391,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
391,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
391,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
392,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
392,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
392,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
392,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
392,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
393,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
393,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
393,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
393,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
393,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
394,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
394,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
394,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
394,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
394,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
395,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
395,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
395,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
395,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
395,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
396,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
396,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
396,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
396,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
396,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
397,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
397,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
397,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
397,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
397,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
398,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
398,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
398,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
398,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
398,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
399,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
399,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
399,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
399,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
399,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
400,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
400,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
400,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
400,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
400,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
401,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
401,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,
401,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
401,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
401,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
402,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
402,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
402,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
402,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
402,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
403,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
403,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
403,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
403,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
403,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
404,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
404,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
404,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
404,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
404,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
405,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
405,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
405,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
405,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
405,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
406,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
406,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
406,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
406,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
406,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
407,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
407,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
407,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
407,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
407,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
408,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
408,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
408,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
408,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
408,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
409,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
409,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
409,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
409,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
409,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
410,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
410,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
410,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
410,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
410,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
411,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
411,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
411,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
411,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
411,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
412,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
412,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
412,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
412,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
412,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
413,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
413,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
413,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
413,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
413,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
414,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
414,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
414,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
414,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
414,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
415,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
415,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
415,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
415,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
415,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
416,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
416,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
416,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
416,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
416,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
417,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
417,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
417,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
417,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
417,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
418,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
418,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
418,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
418,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
418,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
419,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
419,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
419,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
419,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
419,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
420,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
420,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
420,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
420,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
420,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
421,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
421,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
421,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
421,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
421,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
422,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
422,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
422,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
422,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
422,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
423,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
423,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
423,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
423,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
423,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
424,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
424,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
424,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
424,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
424,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
425,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
425,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
425,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,
425,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
425,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
426,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
426,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
426,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
426,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
426,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
427,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
427,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
427,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
427,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
427,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
428,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
428,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,
428,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
428,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
428,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
429,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
429,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
429,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
429,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
429,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
430,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
430,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
430,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
430,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
430,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
431,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
431,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
431,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
431,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
431,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
432,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
432,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
432,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
432,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
432,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
433,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
433,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
433,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
433,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
433,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
434,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
434,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
434,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
434,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
434,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
435,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
435,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
435,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
435,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
435,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
436,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
436,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
436,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
436,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
436,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
437,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
437,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
437,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
437,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
437,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
438,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
438,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
438,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
438,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
438,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
439,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
439,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
439,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
439,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
439,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
440,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
440,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
440,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
440,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
440,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
441,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
441,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
441,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
441,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
441,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
442,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
442,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
442,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
442,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
442,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
443,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
443,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
443,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
443,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
443,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
444,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
444,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
444,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
444,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
444,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
