manip_index,correct_index,feature,ground_truth,predicted,mismatch_type,record_value,correct_value
15929,5309,sex,-1,1,FP,Malr, Male
15953,5317,sex,-1,1,FP,Female, Male
15980,5326,sex,-1,1,FP,Female, Male
16016,5338,sex,1,-1,FN,Male, Female
16165,5388,sex,1,-1,FN,Female, Male
16218,5406,sex,1,-1,FN,Male, Female
16316,5438,sex,-1,1,FP,Male, Female
16661,5553,sex,-1,1,FP,Male, Female
16730,5576,sex,-1,1,FP,Female, Male
16908,5636,sex,1,-1,FN,White, Female
16936,5645,sex,1,-1,FN,Female, Male
16943,5647,sex,1,-1,FN,Male, Female
16952,5650,sex,1,-1,FN,Female, Male
16973,5657,sex,1,-1,FN,Female, Male
16981,5660,sex,1,-1,FN,Male, Female
16997,5665,sex,1,-1,FN,Female, Male
17036,5678,sex,1,-1,FN,Male, Female
17056,5685,sex,1,-1,FN,Male, Female
17070,5690,sex,1,-1,FN,Female, Male
17116,5705,sex,1,-1,FN,Male, Female
17144,5714,sex,1,-1,FN,Female, Male
17156,5718,sex,1,-1,FN,Female, Male
17172,5724,sex,1,-1,FN,Male, Female
17236,5745,sex,1,-1,FN,Female, Male
17269,5756,sex,1,-1,FN,Male, Female
18008,6002,sex,-1,1,FP,Female, Male
18145,6048,sex,-1,1,FP,Male, Female
18262,6087,sex,1,-1,FN,Female, Male
18284,6094,sex,1,-1,FN,Female, Male
18299,6099,sex,1,-1,FN,Female, Male
18464,6154,sex,1,-1,FN,Female, Male
18737,6245,sex,-1,1,FP,Male, Female
18869,6289,sex,-1,1,FP,Male, Female
19077,6359,sex,1,-1,FN,—, Female
19115,6371,sex,-1,1,FP,Male, Female
19193,6397,sex,-1,1,FP,Male, Female
2,0,capital-gain,-1,1,FP,90,0
16,5,capital-gain,-1,1,FP,3000,0
22,7,capital-gain,-1,1,FP,300,0
25,8,capital-gain,-1,1,FP,300,0
31,10,capital-gain,-1,1,FP,300,0
46,15,capital-gain,-1,1,FP,300,0
73,24,capital-gain,-1,1,FP,300,0
76,25,capital-gain,-1,1,FP,300,0
88,29,capital-gain,-1,1,FP,300,0
134,44,capital-gain,-1,1,FP,1234,0
187,62,capital-gain,-1,1,FP,300,0
211,70,capital-gain,-1,1,FP,3000,0
235,78,capital-gain,-1,1,FP,300,0
238,79,capital-gain,-1,1,FP,300,0
262,87,capital-gain,-1,1,FP,729,7298
280,93,capital-gain,-1,1,FP,800,0
316,105,capital-gain,-1,1,FP,300,0
319,106,capital-gain,-1,1,FP,300,0
412,137,capital-gain,-1,1,FP,300,0
455,151,capital-gain,-1,1,FP,33250,3325
499,166,capital-gain,-1,1,FP,30,0
511,170,capital-gain,-1,1,FP,900,0
520,173,capital-gain,-1,1,FP,300,0
550,183,capital-gain,-1,1,FP,300,0
574,191,capital-gain,-1,1,FP,7289,7298
586,195,capital-gain,-1,1,FP,300,0
604,201,capital-gain,-1,1,FP,300,0
619,206,capital-gain,-1,1,FP,80,0
637,212,capital-gain,-1,1,FP,300,0
649,216,capital-gain,-1,1,FP,300,0
667,222,capital-gain,-1,1,FP,300,0
709,236,capital-gain,-1,1,FP,900,0
721,240,capital-gain,-1,1,FP,500,0
731,243,capital-gain,-1,1,FP,9000,0
736,245,capital-gain,-1,1,FP,3000,0
763,254,capital-gain,-1,1,FP,300,0
784,261,capital-gain,-1,1,FP,300,0
799,266,capital-gain,-1,1,FP,300,0
859,286,capital-gain,-1,1,FP,300,0
901,300,capital-gain,-1,1,FP,300,0
907,302,capital-gain,-1,1,FP,300,0
910,303,capital-gain,-1,1,FP,300,0
964,321,capital-gain,-1,1,FP,300,0
980,326,capital-gain,-1,1,FP,21740,2174
1015,338,capital-gain,1,-1,FN,3000,0
1060,353,capital-gain,-1,1,FP,100,0
1066,355,capital-gain,-1,1,FP,300,0
1096,365,capital-gain,-1,1,FP,300,0
1132,377,capital-gain,-1,1,FP,954,594
1150,383,capital-gain,-1,1,FP,300,0
1219,406,capital-gain,-1,1,FP,300,0
1252,417,capital-gain,-1,1,FP,500,0
1255,418,capital-gain,-1,1,FP,300,0
1263,421,capital-gain,1,-1,FN,3000,0
1285,428,capital-gain,-1,1,FP,300,0
1297,432,capital-gain,-1,1,FP,800,0
1313,437,capital-gain,-1,1,FP,1000,0
1328,442,capital-gain,-1,1,FP,30,0
1426,475,capital-gain,-1,1,FP,300,0
1480,493,capital-gain,-1,1,FP,1000,0
1492,497,capital-gain,-1,1,FP,6450,4650
1507,502,capital-gain,-1,1,FP,6450,4650
1513,504,capital-gain,-1,1,FP,300,0
1543,514,capital-gain,-1,1,FP,10,0
1549,516,capital-gain,-1,1,FP,300,0
1579,526,capital-gain,-1,1,FP,3000,0
1582,527,capital-gain,-1,1,FP,30,0
1613,537,capital-gain,1,-1,FN,1000,0
1649,549,capital-gain,-1,1,FP,100,0
1676,558,capital-gain,1,-1,FN,1000,0
1727,575,capital-gain,-1,1,FP,900,0
1730,576,capital-gain,1,-1,FN,1000,0
1741,580,capital-gain,-1,1,FP,15204,15024
1747,582,capital-gain,-1,1,FP,300,0
1771,590,capital-gain,-1,1,FP,300,0
1786,595,capital-gain,-1,1,FP,141,114
1796,598,capital-gain,-1,1,FP,1000,0
1834,611,capital-gain,-1,1,FP,300,0
1951,650,capital-gain,-1,1,FP,70,0
1955,651,capital-gain,-1,1,FP,90,0
1963,654,capital-gain,-1,1,FP,6450,4650
1976,658,capital-gain,-1,1,FP,1,0
1978,659,capital-gain,-1,1,FP,300,0
2032,677,capital-gain,-1,1,FP,30,0
2038,679,capital-gain,-1,1,FP,300,0
2065,688,capital-gain,-1,1,FP,300,0
2083,694,capital-gain,-1,1,FP,800,0
2119,706,capital-gain,-1,1,FP,900,0
2164,721,capital-gain,-1,1,FP,3000,0
2182,727,capital-gain,-1,1,FP,30,0
2191,730,capital-gain,-1,1,FP,300,0
2206,735,capital-gain,-1,1,FP,300,0
2321,773,capital-gain,1,-1,FN,1000,0
2362,787,capital-gain,-1,1,FP,300,0
2411,803,capital-gain,-1,1,FP,100,0
2416,805,capital-gain,-1,1,FP,300,0
2527,842,capital-gain,-1,1,FP,300,0
2530,843,capital-gain,-1,1,FP,300,0
2587,862,capital-gain,-1,1,FP,300,0
2590,863,capital-gain,-1,1,FP,900,0
2599,866,capital-gain,1,-1,FN,1000,0
2603,867,capital-gain,1,-1,FN,1000,0
2611,870,capital-gain,-1,1,FP,300,0
2616,872,capital-gain,1,-1,FN,1000,0
2629,876,capital-gain,-1,1,FP,5545,5455
2632,877,capital-gain,1,-1,FN,1000,0
2637,879,capital-gain,1,-1,FN,3000,0
2647,882,capital-gain,-1,1,FP,300,0
2658,886,capital-gain,1,-1,FN,1000,0
2663,887,capital-gain,-1,1,FP,900,0
2665,888,capital-gain,-1,1,FP,300,0
2677,892,capital-gain,-1,1,FP,70,0
2698,899,capital-gain,-1,1,FP,300,0
2719,906,capital-gain,-1,1,FP,500,0
2755,918,capital-gain,-1,1,FP,30,0
2785,928,capital-gain,1,-1,FN,1000,0
2788,929,capital-gain,-1,1,FP,300,0
2843,947,capital-gain,-1,1,FP,220202,2202
2865,955,capital-gain,1,-1,FN,3000,0
2869,956,capital-gain,1,-1,FN,1000,0
2902,967,capital-gain,-1,1,FP,300,0
2932,977,capital-gain,-1,1,FP,3000,0
2969,989,capital-gain,-1,1,FP,10,0
2971,990,capital-gain,-1,1,FP,3000,0
2998,999,capital-gain,-1,1,FP,300,0
3002,1000,capital-gain,-1,1,FP,30,0
3016,1005,capital-gain,-1,1,FP,300,0
3025,1008,capital-gain,-1,1,FP,300,0
3055,1018,capital-gain,-1,1,FP,300,0
3094,1031,capital-gain,-1,1,FP,3000,0
3100,1033,capital-gain,-1,1,FP,300,0
3164,1054,capital-gain,-1,1,FP,1000,0
3181,1060,capital-gain,-1,1,FP,8768,7688
3184,1061,capital-gain,-1,1,FP,30,0
3199,1066,capital-gain,-1,1,FP,300,0
3211,1070,capital-gain,-1,1,FP,300,0
3234,1078,capital-gain,1,-1,FN,1000,0
3271,1090,capital-gain,-1,1,FP,1401,4101
3286,1095,capital-gain,-1,1,FP,300,0
3289,1096,capital-gain,-1,1,FP,300,0
3322,1107,capital-gain,-1,1,FP,300,0
3328,1109,capital-gain,-1,1,FP,300,0
3331,1110,capital-gain,-1,1,FP,90,0
3343,1114,capital-gain,-1,1,FP,30,0
3355,1118,capital-gain,-1,1,FP,300,0
3397,1132,capital-gain,-1,1,FP,300,0
3433,1144,capital-gain,-1,1,FP,800,0
3464,1154,capital-gain,1,-1,FN,1000,0
3511,1170,capital-gain,-1,1,FP,300,0
3529,1176,capital-gain,-1,1,FP,900,0
3538,1179,capital-gain,-1,1,FP,300,0
3547,1182,capital-gain,-1,1,FP,300,0
3584,1194,capital-gain,-1,1,FP,28728,27828
3595,1198,capital-gain,-1,1,FP,300,0
3661,1220,capital-gain,-1,1,FP,6450,4650
3667,1222,capital-gain,1,-1,FN,7416,4416
3749,1249,capital-gain,1,-1,FN,1000,0
3800,1266,capital-gain,1,-1,FN,1000,0
3802,1267,capital-gain,-1,1,FP,300,0
3805,1268,capital-gain,-1,1,FP,300,0
3820,1273,capital-gain,-1,1,FP,300,0
3847,1282,capital-gain,-1,1,FP,6450,4650
3868,1289,capital-gain,-1,1,FP,300,0
3925,1308,capital-gain,-1,1,FP,300,0
3946,1315,capital-gain,-1,1,FP,1578,5178
3970,1323,capital-gain,1,-1,FN,1000,0
3975,1325,capital-gain,1,-1,FN,3000,0
3988,1329,capital-gain,-1,1,FP,300,0
4043,1347,capital-gain,-1,1,FP,1000,0
4045,1348,capital-gain,-1,1,FP,10,0
4146,1382,capital-gain,1,-1,FN,3000,0
4210,1403,capital-gain,-1,1,FP,300,0
4225,1408,capital-gain,-1,1,FP,300,0
4236,1412,capital-gain,1,-1,FN,1000,0
4297,1432,capital-gain,-1,1,FP,900,0
4303,1434,capital-gain,-1,1,FP,3000,0
4306,1435,capital-gain,-1,1,FP,300,0
4324,1441,capital-gain,-1,1,FP,22900,2290
4336,1445,capital-gain,-1,1,FP,300,0
4375,1458,capital-gain,-1,1,FP,300,0
4385,1461,capital-gain,-1,1,FP,3000,0
4411,1470,capital-gain,-1,1,FP,300,0
4443,1481,capital-gain,1,-1,FN,3000,0
4447,1482,capital-gain,-1,1,FP,300,0
4451,1483,capital-gain,1,-1,FN,1000,0
4459,1486,capital-gain,-1,1,FP,300,0
4471,1490,capital-gain,-1,1,FP,300,0
4489,1496,capital-gain,-1,1,FP,300,0
4522,1507,capital-gain,-1,1,FP,300,0
4543,1514,capital-gain,-1,1,FP,800,0
4546,1515,capital-gain,-1,1,FP,300,0
4552,1517,capital-gain,-1,1,FP,300,0
4578,1526,capital-gain,1,-1,FN,1000,0
4585,1528,capital-gain,-1,1,FP,800,0
4599,1533,capital-gain,1,-1,FN,1000,0
4617,1539,capital-gain,1,-1,FN,1000,0
4621,1540,capital-gain,-1,1,FP,300,0
4642,1547,capital-gain,1,-1,FN,1000,0
4657,1552,capital-gain,1,-1,FN,1000,0
4667,1555,capital-gain,1,-1,FN,1000,0
4668,1556,capital-gain,1,-1,FN,1000,0
4674,1558,capital-gain,1,-1,FN,3000,0
4678,1559,capital-gain,1,-1,FN,1000,0
4693,1564,capital-gain,-1,1,FP,300,0
4716,1572,capital-gain,1,-1,FN,5829,2829
4745,1581,capital-gain,1,-1,FN,1000,0
4748,1582,capital-gain,1,-1,FN,1000,0
4749,1583,capital-gain,1,-1,FN,3000,0
4764,1588,capital-gain,1,-1,FN,1000,0
4769,1589,capital-gain,1,-1,FN,1000,0
4780,1593,capital-gain,-1,1,FP,300,0
4807,1602,capital-gain,-1,1,FP,300,0
4828,1609,capital-gain,-1,1,FP,900,0
4834,1611,capital-gain,-1,1,FP,900,0
4852,1617,capital-gain,-1,1,FP,300,0
4869,1623,capital-gain,1,-1,FN,1000,0
4875,1625,capital-gain,1,-1,FN,3000,0
4885,1628,capital-gain,1,-1,FN,3000,0
4900,1633,capital-gain,-1,1,FP,300,0
4919,1639,capital-gain,-1,1,FP,00,0
4975,1658,capital-gain,-1,1,FP,100,0
4984,1661,capital-gain,-1,1,FP,30,0
5006,1668,capital-gain,-1,1,FP,1000,0
5014,1671,capital-gain,-1,1,FP,300,0
5053,1684,capital-gain,-1,1,FP,300,0
5065,1688,capital-gain,-1,1,FP,800,0
5089,1696,capital-gain,-1,1,FP,300,0
5104,1701,capital-gain,-1,1,FP,3000,0
5110,1703,capital-gain,1,-1,FN,18024,15024
5191,1730,capital-gain,-1,1,FP,300,0
5197,1732,capital-gain,-1,1,FP,300,0
5242,1747,capital-gain,-1,1,FP,300,0
5267,1755,capital-gain,-1,1,FP,10,0
5278,1759,capital-gain,-1,1,FP,300,0
5320,1773,capital-gain,-1,1,FP,00,0
5379,1793,capital-gain,1,-1,FN,3000,0
5434,1811,capital-gain,-1,1,FP,300,0
5488,1829,capital-gain,-1,1,FP,7000,0
5516,1838,capital-gain,-1,1,FP,1000,0
5518,1839,capital-gain,-1,1,FP,300,0
5554,1851,capital-gain,-1,1,FP,70,0
5556,1852,capital-gain,1,-1,FN,3000,0
5575,1858,capital-gain,1,-1,FN,2000,0
5590,1863,capital-gain,1,-1,FN,3000,0
5593,1864,capital-gain,-1,1,FP,800,0
5617,1872,capital-gain,-1,1,FP,300,0
5623,1874,capital-gain,-1,1,FP,300,0
5629,1876,capital-gain,-1,1,FP,300,0
5632,1877,capital-gain,-1,1,FP,300,0
5677,1892,capital-gain,1,-1,FN,1000,0
5686,1895,capital-gain,-1,1,FP,300,0
5690,1896,capital-gain,-1,1,FP,34110,3411
5716,1905,capital-gain,-1,1,FP,300,0
5746,1915,capital-gain,-1,1,FP,300,0
5752,1917,capital-gain,-1,1,FP,300,0
5758,1919,capital-gain,-1,1,FP,30,0
5794,1931,capital-gain,-1,1,FP,300,0
5806,1935,capital-gain,-1,1,FP,10,0
5813,1937,capital-gain,-1,1,FP,300,0
5931,1977,capital-gain,1,-1,FN,18024,15024
5954,1984,capital-gain,-1,1,FP,00,0
5981,1993,capital-gain,1,-1,FN,3000,0
6010,2003,capital-gain,-1,1,FP,800,0
6025,2008,capital-gain,-1,1,FP,300,0
6028,2009,capital-gain,-1,1,FP,300,0
6064,2021,capital-gain,1,-1,FN,1000,0
6076,2025,capital-gain,-1,1,FP,8678,7688
6079,2026,capital-gain,-1,1,FP,300,0
6103,2034,capital-gain,-1,1,FP,900,0
6119,2039,capital-gain,-1,1,FP,1234,0
6139,2046,capital-gain,-1,1,FP,300,0
6145,2048,capital-gain,-1,1,FP,300,0
6154,2051,capital-gain,1,-1,FN,1000,0
6157,2052,capital-gain,1,-1,FN,1000,0
6211,2070,capital-gain,-1,1,FP,300,0
6227,2075,capital-gain,-1,1,FP,10,0
6232,2077,capital-gain,-1,1,FP,300,0
6247,2082,capital-gain,-1,1,FP,30,0
6250,2083,capital-gain,-1,1,FP,300,0
6253,2084,capital-gain,-1,1,FP,2147,2174
6271,2090,capital-gain,-1,1,FP,900,0
6307,2102,capital-gain,-1,1,FP,300,0
6310,2103,capital-gain,-1,1,FP,300,0
6316,2105,capital-gain,-1,1,FP,300,0
6337,2112,capital-gain,-1,1,FP,300,0
6386,2128,capital-gain,-1,1,FP,00,0
6437,2145,capital-gain,-1,1,FP,72980,7298
6442,2147,capital-gain,-1,1,FP,300,0
6448,2149,capital-gain,-1,1,FP,300,0
6451,2150,capital-gain,-1,1,FP,300,0
6466,2155,capital-gain,1,-1,FN,1000,0
6472,2157,capital-gain,-1,1,FP,1000,0
6528,2176,capital-gain,1,-1,FN,1000,0
6529,2176,capital-gain,1,-1,FN,1000,0
6535,2178,capital-gain,-1,1,FP,300,0
6537,2179,capital-gain,1,-1,FN,1000,0
6547,2182,capital-gain,-1,1,FP,100,0
6552,2184,capital-gain,1,-1,FN,1000,0
6562,2187,capital-gain,-1,1,FP,3000,0
6597,2199,capital-gain,1,-1,FN,18024,15024
6605,2201,capital-gain,-1,1,FP,10,0
6610,2203,capital-gain,-1,1,FP,1578,5178
6613,2204,capital-gain,-1,1,FP,300,0
6643,2214,capital-gain,-1,1,FP,5010,1055
6652,2217,capital-gain,1,-1,FN,1000,0
6706,2235,capital-gain,-1,1,FP,300,0
6724,2241,capital-gain,-1,1,FP,300,0
6736,2245,capital-gain,1,-1,FN,1000,0
6745,2248,capital-gain,-1,1,FP,300,0
6757,2252,capital-gain,-1,1,FP,300,0
6760,2253,capital-gain,-1,1,FP,30,0
6765,2255,capital-gain,-1,1,FP,0100,0
6788,2262,capital-gain,1,-1,FN,1000,0
6802,2267,capital-gain,-1,1,FP,36740,3674
6829,2276,capital-gain,1,-1,FN,1000,0
6838,2279,capital-gain,-1,1,FP,300,0
6855,2285,capital-gain,1,-1,FN,1000,0
6917,2305,capital-gain,1,-1,FN,1000,0
6934,2311,capital-gain,-1,1,FP,300,0
6937,2312,capital-gain,-1,1,FP,300,0
6943,2314,capital-gain,-1,1,FP,300,0
6970,2323,capital-gain,-1,1,FP,3000,0
6974,2324,capital-gain,-1,1,FP,90,0
7000,2333,capital-gain,-1,1,FP,300,0
7033,2344,capital-gain,-1,1,FP,300,0
7072,2357,capital-gain,-1,1,FP,900,0
7084,2361,capital-gain,-1,1,FP,300,0
7105,2368,capital-gain,-1,1,FP,4836,4386
7120,2373,capital-gain,1,-1,FN,1000,0
7135,2378,capital-gain,-1,1,FP,30,0
7159,2386,capital-gain,-1,1,FP,3000,0
7202,2400,capital-gain,-1,1,FP,300,0
7228,2409,capital-gain,-1,1,FP,300,0
7240,2413,capital-gain,-1,1,FP,300,0
7282,2427,capital-gain,-1,1,FP,300,0
7288,2429,capital-gain,-1,1,FP,300,0
7306,2435,capital-gain,-1,1,FP,00,0
7312,2437,capital-gain,1,-1,FN,1000,0
7348,2449,capital-gain,-1,1,FP,300,0
7372,2457,capital-gain,1,-1,FN,1000,0
7384,2461,capital-gain,-1,1,FP,300,0
7403,2467,capital-gain,-1,1,FP,50130,5013
7416,2472,capital-gain,1,-1,FN,1000,0
7445,2481,capital-gain,1,-1,FN,5463,2463
7451,2483,capital-gain,1,-1,FN,1000,0
7509,2503,capital-gain,1,-1,FN,6103,3103
7511,2503,capital-gain,1,-1,FN,6103,3103
7537,2512,capital-gain,-1,1,FP,300,0
7540,2513,capital-gain,-1,1,FP,300,0
7603,2534,capital-gain,-1,1,FP,300,0
7627,2542,capital-gain,-1,1,FP,3000,0
7648,2549,capital-gain,-1,1,FP,300,0
7656,2552,capital-gain,1,-1,FN,3000,0
7684,2561,capital-gain,-1,1,FP,300,0
7792,2597,capital-gain,1,-1,FN,1000,0
7797,2599,capital-gain,1,-1,FN,3000,0
7801,2600,capital-gain,-1,1,FP,90,0
7827,2609,capital-gain,1,-1,FN,1000,0
7852,2617,capital-gain,-1,1,FP,954,594
7867,2622,capital-gain,-1,1,FP,300,0
7872,2624,capital-gain,1,-1,FN,1000,0
7876,2625,capital-gain,1,-1,FN,1000,0
7892,2630,capital-gain,-1,1,FP,900,0
7909,2636,capital-gain,1,-1,FN,1000,0
7936,2645,capital-gain,-1,1,FP,5640,4650
7951,2650,capital-gain,-1,1,FP,90,0
7964,2654,capital-gain,1,-1,FN,1000,0
7972,2657,capital-gain,-1,1,FP,300,0
7979,2659,capital-gain,1,-1,FN,1000,0
8005,2668,capital-gain,-1,1,FP,300,0
8011,2670,capital-gain,-1,1,FP,300,0
8029,2676,capital-gain,-1,1,FP,300,0
8032,2677,capital-gain,-1,1,FP,300,0
8062,2687,capital-gain,-1,1,FP,6450,4650
8071,2690,capital-gain,-1,1,FP,300,0
8082,2694,capital-gain,-1,1,FP,93860,9386
8116,2705,capital-gain,-1,1,FP,30,0
8169,2723,capital-gain,1,-1,FN,1000,0
8179,2726,capital-gain,-1,1,FP,800,0
8188,2729,capital-gain,-1,1,FP,300,0
8233,2744,capital-gain,-1,1,FP,30,0
8270,2756,capital-gain,-1,1,FP,300,0
8272,2757,capital-gain,-1,1,FP,100,0
8350,2783,capital-gain,-1,1,FP,800,0
8359,2786,capital-gain,-1,1,FP,300,0
8374,2791,capital-gain,-1,1,FP,300,0
8386,2795,capital-gain,-1,1,FP,3000,0
8392,2797,capital-gain,1,-1,FN,7386,4386
8438,2812,capital-gain,-1,1,FP,00,0
8439,2813,capital-gain,1,-1,FN,1000,0
8443,2814,capital-gain,-1,1,FP,30,0
8446,2815,capital-gain,-1,1,FP,300,0
8500,2833,capital-gain,-1,1,FP,300,0
8512,2837,capital-gain,-1,1,FP,300,0
8519,2839,capital-gain,-1,1,FP,900,0
8523,2841,capital-gain,1,-1,FN,3000,0
8526,2842,capital-gain,1,-1,FN,1000,0
8545,2848,capital-gain,-1,1,FP,300,0
8560,2853,capital-gain,-1,1,FP,51024,15024
8632,2877,capital-gain,-1,1,FP,300,0
8647,2882,capital-gain,-1,1,FP,300,0
8656,2885,capital-gain,-1,1,FP,300,0
8662,2887,capital-gain,-1,1,FP,300,0
8684,2894,capital-gain,1,-1,FN,1000,0
8710,2903,capital-gain,-1,1,FP,300,0
8718,2906,capital-gain,1,-1,FN,3000,0
8724,2908,capital-gain,1,-1,FN,1000,0
8726,2908,capital-gain,1,-1,FN,1000,0
8752,2917,capital-gain,-1,1,FP,300,0
8773,2924,capital-gain,-1,1,FP,300,0
8784,2928,capital-gain,1,-1,FN,3000,0
8787,2929,capital-gain,1,-1,FN,3000,0
8788,2929,capital-gain,1,-1,FN,3000,0
8791,2930,capital-gain,-1,1,FP,900,0
8797,2932,capital-gain,-1,1,FP,300,0
8800,2933,capital-gain,-1,1,FP,300,0
8806,2935,capital-gain,-1,1,FP,300,0
8813,2937,capital-gain,-1,1,FP,90,0
8822,2940,capital-gain,-1,1,FP,10,0
8824,2941,capital-gain,-1,1,FP,300,0
8854,2951,capital-gain,-1,1,FP,300,0
8860,2953,capital-gain,-1,1,FP,300,0
8873,2957,capital-gain,1,-1,FN,18024,15024
8881,2960,capital-gain,-1,1,FP,300,0
8888,2962,capital-gain,-1,1,FP,10000,0
8895,2965,capital-gain,1,-1,FN,1000,0
8908,2969,capital-gain,-1,1,FP,300,0
8917,2972,capital-gain,-1,1,FP,300,0
8933,2977,capital-gain,-1,1,FP,900,0
8944,2981,capital-gain,-1,1,FP,300,0
8947,2982,capital-gain,-1,1,FP,30,0
8986,2995,capital-gain,-1,1,FP,300,0
8990,2996,capital-gain,-1,1,FP,1000,0
9010,3003,capital-gain,-1,1,FP,300,0
9022,3007,capital-gain,-1,1,FP,300,0
9061,3020,capital-gain,-1,1,FP,300,0
9070,3023,capital-gain,-1,1,FP,300,0
9089,3029,capital-gain,-1,1,FP,4364,3464
9097,3032,capital-gain,-1,1,FP,300,0
9109,3036,capital-gain,-1,1,FP,300,0
9112,3037,capital-gain,-1,1,FP,300,0
9161,3053,capital-gain,-1,1,FP,Bachelors,3411
9184,3061,capital-gain,-1,1,FP,300,0
9208,3069,capital-gain,-1,1,FP,300,0
9235,3078,capital-gain,-1,1,FP,300,0
9277,3092,capital-gain,-1,1,FP,300,0
9313,3104,capital-gain,-1,1,FP,2957,2597
9364,3121,capital-gain,1,-1,FN,1000,0
9367,3122,capital-gain,1,-1,FN,5407,2407
9371,3123,capital-gain,1,-1,FN,1000,0
9391,3130,capital-gain,-1,1,FP,70,0
9394,3131,capital-gain,-1,1,FP,300,0
9397,3132,capital-gain,-1,1,FP,300,0
9400,3133,capital-gain,-1,1,FP,90,0
9421,3140,capital-gain,1,-1,FN,1000,0
9427,3142,capital-gain,-1,1,FP,300,0
9431,3143,capital-gain,1,-1,FN,10298,7298
9470,3156,capital-gain,-1,1,FP,10,0
9475,3158,capital-gain,-1,1,FP,7000,0
9496,3165,capital-gain,-1,1,FP,700,0
9499,3166,capital-gain,-1,1,FP,300,0
9502,3167,capital-gain,1,-1,FN,1000,0
9533,3177,capital-gain,-1,1,FP,900,0
9565,3188,capital-gain,-1,1,FP,500,0
9610,3203,capital-gain,1,-1,FN,3000,0
9617,3205,capital-gain,1,-1,FN,1000,0
9649,3216,capital-gain,-1,1,FP,300,0
9651,3217,capital-gain,1,-1,FN,3000,0
9654,3218,capital-gain,1,-1,FN,1000,0
9670,3223,capital-gain,1,-1,FN,3000,0
9679,3226,capital-gain,-1,1,FP,300,0
9691,3230,capital-gain,-1,1,FP,300,0
9697,3232,capital-gain,-1,1,FP,300,0
9706,3235,capital-gain,-1,1,FP,500,0
9712,3237,capital-gain,1,-1,FN,1000,0
9736,3245,capital-gain,1,-1,FN,1000,0
9742,3247,capital-gain,-1,1,FP,300,0
9748,3249,capital-gain,1,-1,FN,3000,0
9754,3251,capital-gain,-1,1,FP,9000,0
9766,3255,capital-gain,-1,1,FP,1940,1409
9787,3262,capital-gain,1,-1,FN,1000,0
9795,3265,capital-gain,1,-1,FN,3000,0
9808,3269,capital-gain,-1,1,FP,300,0
9827,3275,capital-gain,1,-1,FN,11614,8614
9828,3276,capital-gain,1,-1,FN,3000,0
9835,3278,capital-gain,-1,1,FP,300,0
9868,3289,capital-gain,1,-1,FN,1000,0
9873,3291,capital-gain,1,-1,FN,1000,0
9877,3292,capital-gain,-1,1,FP,90,0
9898,3299,capital-gain,-1,1,FP,300,0
9936,3312,capital-gain,1,-1,FN,1000,0
9995,3331,capital-gain,-1,1,FP,6404,4064
10022,3340,capital-gain,-1,1,FP,10,0
10057,3352,capital-gain,-1,1,FP,300,0
10066,3355,capital-gain,-1,1,FP,300,0
10082,3360,capital-gain,-1,1,FP,1234,0
10090,3363,capital-gain,-1,1,FP,800,0
10096,3365,capital-gain,-1,1,FP,14416,4416
10102,3367,capital-gain,-1,1,FP,300,0
10130,3376,capital-gain,-1,1,FP,10,0
10165,3388,capital-gain,-1,1,FP,300,0
10173,3391,capital-gain,1,-1,FN,1000,0
10194,3398,capital-gain,1,-1,FN,3000,0
10207,3402,capital-gain,-1,1,FP,500,0
10259,3419,capital-gain,-1,1,FP,90,0
10267,3422,capital-gain,-1,1,FP,300,0
10279,3426,capital-gain,-1,1,FP,300,0
10369,3456,capital-gain,-1,1,FP,100,0
10381,3460,capital-gain,-1,1,FP,300,0
10414,3471,capital-gain,-1,1,FP,31030,3103
10417,3472,capital-gain,-1,1,FP,300,0
10427,3475,capital-gain,-1,1,FP,100,0
10504,3501,capital-gain,-1,1,FP,3000,0
10549,3516,capital-gain,-1,1,FP,300,0
10561,3520,capital-gain,-1,1,FP,300,0
10585,3528,capital-gain,-1,1,FP,90,0
10609,3536,capital-gain,-1,1,FP,900,0
10636,3545,capital-gain,-1,1,FP,300,0
10639,3546,capital-gain,-1,1,FP,900,0
10651,3550,capital-gain,-1,1,FP,70,0
10672,3557,capital-gain,-1,1,FP,300,0
10687,3562,capital-gain,-1,1,FP,300,0
10723,3574,capital-gain,-1,1,FP,300,0
10744,3581,capital-gain,-1,1,FP,300,0
10759,3586,capital-gain,-1,1,FP,8292,2829
10771,3590,capital-gain,-1,1,FP,3000,0
10777,3592,capital-gain,-1,1,FP,300,0
10796,3598,capital-gain,-1,1,FP,,0
10807,3602,capital-gain,-1,1,FP,300,0
10825,3608,capital-gain,-1,1,FP,100,0
10879,3626,capital-gain,-1,1,FP,300,0
10897,3632,capital-gain,-1,1,FP,900,0
10915,3638,capital-gain,-1,1,FP,15020,10520
10918,3639,capital-gain,-1,1,FP,300,0
10936,3645,capital-gain,-1,1,FP,300,0
10964,3654,capital-gain,-1,1,FP,00,0
10969,3656,capital-gain,-1,1,FP,300,0
10975,3658,capital-gain,-1,1,FP,300,0
10990,3663,capital-gain,-1,1,FP,300,0
11008,3669,capital-gain,1,-1,FN,1000,0
